flight_id,airline,source,destination,departure_time,arrival_time,duration,is_overnight,calculated_duration_minutes,time_anomaly,duration_mismatch,duration_minutes,route_anomaly,duration_anomaly,is_valid
6F224,INDIGO,DEL,MAA,2026-04-19 16:53:41.704,2026-04-19 18:52:41.704,119.0,False,119.0,False,False,119.0,False,False,True
SJ130,SPICEJET,BOM,DEL,2026-04-19 16:53:41.702,2026-04-19 20:53:41.702,240.0,False,240.0,False,False,240.0,False,False,True
AI224,AIR INDIA,DEL,HYD,2026-04-19 16:51:41.703,2026-04-19 21:36:41.703,285.0,False,285.0,False,False,285.0,False,False,True
SJ182,SPICEJET,CCU,BOM,2026-04-19 16:48:41.703,2026-04-19 17:36:41.703,48.0,False,48.0,False,False,48.0,False,False,True
UK164,VISTARA,BOM,HYD,2026-04-19 16:46:41.703,2026-04-19 21:10:41.703,264.0,False,264.0,False,False,264.0,False,False,True
AI161,AIR INDIA,CCU,BOM,2026-04-19 16:40:41.703,2026-04-19 19:40:41.703,180.0,False,180.0,False,False,180.0,False,False,True
6F206,INDIGO,DEL,BOM,2026-04-19 16:39:41.703,2026-04-19 20:59:41.703,260.0,False,260.0,False,False,260.0,False,False,True
SJ204,SPICEJET,CCU,DEL,2026-04-19 16:34:41.703,2026-04-19 18:15:41.703,101.0,False,101.0,False,False,101.0,False,False,True
AI206,AIR INDIA,CCU,MAA,2026-04-19 16:30:41.703,2026-04-19 20:01:41.703,211.0,False,211.0,False,False,211.0,False,False,True
6F140,INDIGO,CCU,HYD,2026-04-19 16:30:41.702,2026-04-19 18:21:41.702,111.0,False,111.0,False,False,111.0,False,False,True
6F253,INDIGO,MAA,BLR,2026-04-19 16:26:41.703,2026-04-19 18:24:41.703,118.0,False,118.0,False,False,118.0,False,False,True
SJ203,SPICEJET,DEL,HYD,2026-04-19 16:22:41.703,2026-04-19 18:27:41.703,125.0,False,125.0,False,False,125.0,False,False,True
SJ161,SPICEJET,MAA,BLR,2026-04-19 16:22:41.703,2026-04-19 17:04:41.703,42.0,False,42.0,False,False,42.0,False,False,True
AI098,AIR INDIA,HYD,MAA,2026-04-19 16:01:41.702,2026-04-19 18:11:41.702,130.0,False,130.0,False,False,130.0,False,False,True
AI168,AIR INDIA,DEL,CCU,2026-04-19 15:50:41.703,2026-04-19 20:20:41.703,270.0,False,270.0,False,False,270.0,False,False,True
UK190,VISTARA,DEL,BLR,2026-04-19 15:49:41.703,2026-04-19 18:53:41.703,184.0,False,184.0,False,False,184.0,False,False,True
AI085,AIR INDIA,DEL,HYD,2026-04-19 15:45:41.702,2026-04-19 20:33:41.702,288.0,False,288.0,False,False,288.0,False,False,True
AI076,AIR INDIA,BLR,BOM,2026-04-19 15:37:41.702,2026-04-19 16:12:41.702,35.0,False,35.0,False,False,35.0,False,False,True
UK130,VISTARA,MAA,BLR,2026-04-19 15:36:41.702,2026-04-19 19:43:41.702,247.0,False,247.0,False,False,247.0,False,False,True
6F038,INDIGO,HYD,MAA,2026-04-19 15:36:41.701,2026-04-19 19:33:41.701,237.0,False,237.0,False,False,237.0,False,False,True
UK110,VISTARA,HYD,DEL,2026-04-19 15:26:41.702,2026-04-19 20:13:41.702,287.0,False,287.0,False,False,287.0,False,False,True
SJ013,SPICEJET,DEL,MAA,2026-04-19 15:25:41.701,2026-04-19 19:54:41.701,269.0,False,269.0,False,False,269.0,False,False,True
AI039,AIR INDIA,MAA,BLR,2026-04-19 15:24:41.701,2026-04-19 18:56:41.701,212.0,False,212.0,False,False,212.0,False,False,True
AI248,AIR INDIA,CCU,DEL,2026-04-19 15:17:41.704,2026-04-19 16:35:41.704,78.0,False,78.0,False,False,78.0,False,False,True
6F199,INDIGO,DEL,MAA,2026-04-19 15:15:41.703,2026-04-19 17:32:41.703,137.0,False,137.0,False,False,137.0,False,False,True
AI225,AIR INDIA,BOM,BLR,2026-04-19 15:05:41.703,2026-04-19 16:01:41.703,56.0,False,56.0,False,False,56.0,False,False,True
SJ028,SPICEJET,CCU,BOM,2026-04-19 15:04:41.701,2026-04-19 19:32:41.701,268.0,False,268.0,False,False,268.0,False,False,True
SJ012,SPICEJET,HYD,BLR,2026-04-19 15:01:41.701,2026-04-19 16:12:41.701,71.0,False,71.0,False,False,71.0,False,False,True
SJ131,SPICEJET,MAA,HYD,2026-04-19 15:00:41.702,2026-04-19 16:07:41.702,67.0,False,67.0,False,False,67.0,False,False,True
AI010,AIR INDIA,BOM,HYD,2026-04-19 15:00:41.701,2026-04-19 19:48:41.701,288.0,False,288.0,False,False,288.0,False,False,True
6F020,INDIGO,BOM,HYD,2026-04-19 14:58:41.701,2026-04-19 16:43:41.701,105.0,False,105.0,False,False,105.0,False,False,True
SJ038,SPICEJET,BLR,DEL,2026-04-19 14:57:41.701,2026-04-19 17:46:41.701,169.0,False,169.0,False,False,169.0,False,False,True
UK204,VISTARA,BLR,DEL,2026-04-19 14:46:41.703,2026-04-19 16:24:41.703,98.0,False,98.0,False,False,98.0,False,False,True
AI036,AIR INDIA,BOM,CCU,2026-04-19 14:45:41.701,2026-04-19 16:16:41.701,91.0,False,91.0,False,False,91.0,False,False,True
AI100,AIR INDIA,CCU,BOM,2026-04-19 14:42:41.702,2026-04-19 18:22:41.702,220.0,False,220.0,False,False,220.0,False,False,True
SJ215,SPICEJET,CCU,DEL,2026-04-19 14:37:41.703,2026-04-19 16:12:41.703,95.0,False,95.0,False,False,95.0,False,False,True
UK155,VISTARA,MAA,HYD,2026-04-19 14:34:41.703,2026-04-19 18:37:41.703,243.0,False,243.0,False,False,243.0,False,False,True
SJ173,SPICEJET,CCU,HYD,2026-04-19 14:27:41.703,2026-04-19 16:09:41.703,102.0,False,102.0,False,False,102.0,False,False,True
UK179,VISTARA,DEL,HYD,2026-04-19 14:25:41.703,2026-04-19 19:15:41.703,290.0,False,290.0,False,False,290.0,False,False,True
UK221,VISTARA,CCU,DEL,2026-04-19 14:18:41.704,2026-04-19 18:44:41.704,266.0,False,266.0,False,False,266.0,False,False,True
UK023,VISTARA,DEL,MAA,2026-04-19 14:15:41.701,2026-04-19 19:03:41.701,288.0,False,288.0,False,False,288.0,False,False,True
SJ107,SPICEJET,BOM,MAA,2026-04-19 14:10:41.702,2026-04-19 18:38:41.702,268.0,False,268.0,False,False,268.0,False,False,True
AI073,AIR INDIA,BOM,BLR,2026-04-19 14:08:41.702,2026-04-19 16:10:41.702,122.0,False,122.0,False,False,122.0,False,False,True
SJ187,SPICEJET,MAA,BLR,2026-04-19 14:07:41.703,2026-04-19 17:30:41.703,203.0,False,203.0,False,False,203.0,False,False,True
UK058,VISTARA,MAA,BOM,2026-04-19 13:46:41.701,2026-04-19 17:04:41.701,198.0,False,198.0,False,False,198.0,False,False,True
SJ063,SPICEJET,MAA,BOM,2026-04-19 13:38:41.701,2026-04-19 15:23:41.701,105.0,False,105.0,False,False,105.0,False,False,True
SJ062,SPICEJET,BLR,HYD,2026-04-19 13:37:41.701,2026-04-19 17:06:41.701,209.0,False,209.0,False,False,209.0,False,False,True
UK048,VISTARA,MAA,DEL,2026-04-19 13:36:41.701,2026-04-19 18:21:41.701,285.0,False,285.0,False,False,285.0,False,False,True
AI181,AIR INDIA,MAA,HYD,2026-04-19 13:29:41.703,2026-04-19 16:55:41.703,206.0,False,206.0,False,False,206.0,False,False,True
AI003,AIR INDIA,BLR,HYD,2026-04-19 13:27:41.701,2026-04-19 16:55:41.701,208.0,False,208.0,False,False,208.0,False,False,True
6F041,INDIGO,MAA,BOM,2026-04-19 13:19:41.701,2026-04-19 16:48:41.701,209.0,False,209.0,False,False,209.0,False,False,True
6F175,INDIGO,MAA,CCU,2026-04-19 13:18:41.703,2026-04-19 15:13:41.703,115.0,False,115.0,False,False,115.0,False,False,True
6F013,INDIGO,BOM,CCU,2026-04-19 13:15:41.701,2026-04-19 18:05:41.701,290.0,False,290.0,False,False,290.0,False,False,True
SJ040,SPICEJET,BOM,CCU,2026-04-19 13:12:41.701,2026-04-19 16:44:41.701,212.0,False,212.0,False,False,212.0,False,False,True
SJ016,SPICEJET,HYD,CCU,2026-04-19 13:01:41.701,2026-04-19 16:26:41.701,205.0,False,205.0,False,False,205.0,False,False,True
6F135,INDIGO,MAA,HYD,2026-04-19 12:59:41.702,2026-04-19 13:45:41.702,46.0,False,46.0,False,False,46.0,False,False,True
6F150,INDIGO,HYD,MAA,2026-04-19 12:55:41.703,2026-04-19 16:53:41.703,238.0,False,238.0,False,False,238.0,False,False,True
AI083,AIR INDIA,DEL,BOM,2026-04-19 12:54:41.702,2026-04-19 13:37:41.702,43.0,False,43.0,False,False,43.0,False,False,True
SJ166,SPICEJET,CCU,HYD,2026-04-19 12:51:41.703,2026-04-19 16:18:41.703,207.0,False,207.0,False,False,207.0,False,False,True
SJ027,SPICEJET,BOM,MAA,2026-04-19 12:50:41.701,2026-04-19 17:13:41.701,263.0,False,263.0,False,False,263.0,False,False,True
6F134,INDIGO,BLR,MAA,2026-04-19 12:47:41.702,2026-04-19 14:06:41.702,79.0,False,79.0,False,False,79.0,False,False,True
UK225,VISTARA,MAA,BLR,2026-04-19 12:46:41.704,2026-04-19 15:02:41.704,136.0,False,136.0,False,False,136.0,False,False,True
SJ175,SPICEJET,MAA,BLR,2026-04-19 12:46:41.703,2026-04-19 16:50:41.703,244.0,False,244.0,False,False,244.0,False,False,True
AI182,AIR INDIA,HYD,DEL,2026-04-19 12:41:41.703,2026-04-19 17:14:41.703,273.0,False,273.0,False,False,273.0,False,False,True
AI190,AIR INDIA,BOM,CCU,2026-04-19 12:38:41.703,2026-04-19 15:56:41.703,198.0,False,198.0,False,False,198.0,False,False,True
AI120,AIR INDIA,MAA,CCU,2026-04-19 12:12:41.702,2026-04-19 14:18:41.702,126.0,False,126.0,False,False,126.0,False,False,True
6F132,INDIGO,MAA,BOM,2026-04-19 12:00:41.702,2026-04-19 13:00:42.000,60.0,False,60.0,False,False,60.0,False,False,True
UK102,VISTARA,HYD,CCU,2026-04-19 11:58:41.702,2026-04-19 14:01:41.702,123.0,False,123.0,False,False,123.0,False,False,True
AI045,AIR INDIA,HYD,MAA,2026-04-19 11:58:41.701,2026-04-19 14:37:41.701,159.0,False,159.0,False,False,159.0,False,False,True
UK136,VISTARA,HYD,CCU,2026-04-19 11:43:41.703,2026-04-19 15:26:41.703,223.0,False,223.0,False,False,223.0,False,False,True
SJ238,SPICEJET,MAA,BLR,2026-04-19 11:41:41.704,2026-04-19 15:39:41.704,238.0,False,238.0,False,False,238.0,False,False,True
AI193,AIR INDIA,MAA,HYD,2026-04-19 11:33:41.703,2026-04-19 16:07:41.703,274.0,False,274.0,False,False,274.0,False,False,True
6F001,INDIGO,HYD,BOM,2026-04-19 11:33:41.700,2026-04-19 13:08:41.700,95.0,False,95.0,False,False,95.0,False,False,True
6F211,INDIGO,MAA,BLR,2026-04-19 11:29:41.703,2026-04-19 16:20:41.703,291.0,False,291.0,False,False,291.0,False,False,True
SJ199,SPICEJET,HYD,BOM,2026-04-19 11:29:41.703,2026-04-19 13:59:41.703,150.0,False,150.0,False,False,150.0,False,False,True
SJ050,SPICEJET,HYD,CCU,2026-04-19 11:24:41.701,2026-04-19 12:03:41.701,39.0,False,39.0,False,False,39.0,False,False,True
UK115,VISTARA,BLR,BOM,2026-04-19 11:20:41.702,2026-04-19 13:20:42.000,120.0,False,120.0,False,False,120.0,False,False,True
AI037,AIR INDIA,BOM,BLR,2026-04-19 11:14:41.701,2026-04-19 15:13:41.701,239.0,False,239.0,False,False,239.0,False,False,True
6F235,INDIGO,HYD,MAA,2026-04-19 11:06:41.704,2026-04-19 13:51:41.704,165.0,False,165.0,False,False,165.0,False,False,True
UK111,VISTARA,MAA,BLR,2026-04-19 11:06:41.702,2026-04-19 12:20:41.702,74.0,False,74.0,False,False,74.0,False,False,True
6F005,INDIGO,BOM,MAA,2026-04-19 11:04:41.701,2026-04-19 15:27:41.701,263.0,False,263.0,False,False,263.0,False,False,True
AI198,AIR INDIA,CCU,MAA,2026-04-19 10:56:41.703,2026-04-19 14:19:41.703,203.0,False,203.0,False,False,203.0,False,False,True
UK184,VISTARA,MAA,HYD,2026-04-19 10:49:41.703,2026-04-19 13:00:41.703,131.0,False,131.0,False,False,131.0,False,False,True
6F219,INDIGO,MAA,DEL,2026-04-19 10:32:41.704,2026-04-19 14:37:41.704,245.0,False,245.0,False,False,245.0,False,False,True
UK066,VISTARA,BOM,CCU,2026-04-19 10:29:41.701,2026-04-19 12:07:41.701,98.0,False,98.0,False,False,98.0,False,False,True
6F220,INDIGO,HYD,BOM,2026-04-19 10:27:41.704,2026-04-19 11:25:41.704,58.0,False,58.0,False,False,58.0,False,False,True
AI180,AIR INDIA,BOM,CCU,2026-04-19 10:19:41.703,2026-04-19 11:00:41.703,41.0,False,41.0,False,False,41.0,False,False,True
6F098,INDIGO,BLR,MAA,2026-04-19 10:18:41.702,2026-04-19 12:49:41.702,151.0,False,151.0,False,False,151.0,False,False,True
AI141,AIR INDIA,BLR,DEL,2026-04-19 10:16:41.702,2026-04-19 14:53:41.702,277.0,False,277.0,False,False,277.0,False,False,True
SJ170,SPICEJET,BLR,BOM,2026-04-19 10:11:41.703,2026-04-19 11:56:41.703,105.0,False,105.0,False,False,105.0,False,False,True
SJ178,SPICEJET,BOM,HYD,2026-04-19 09:58:41.703,2026-04-19 12:27:41.703,149.0,False,149.0,False,False,149.0,False,False,True
6F172,INDIGO,BOM,BLR,2026-04-19 09:53:41.703,2026-04-19 14:46:41.703,293.0,False,293.0,False,False,293.0,False,False,True
UK220,VISTARA,BLR,BOM,2026-04-19 09:51:41.704,2026-04-19 13:25:41.704,214.0,False,214.0,False,False,214.0,False,False,True
SJ148,SPICEJET,DEL,BLR,2026-04-19 09:51:41.702,2026-04-19 13:41:41.702,230.0,False,230.0,False,False,230.0,False,False,True
UK065,VISTARA,BOM,CCU,2026-04-19 09:38:41.701,2026-04-19 13:46:41.701,248.0,False,248.0,False,False,248.0,False,False,True
6F243,INDIGO,BOM,HYD,2026-04-19 09:37:41.704,2026-04-19 10:33:41.704,56.0,False,56.0,False,False,56.0,False,False,True
SJ193,SPICEJET,CCU,DEL,2026-04-19 09:37:41.703,2026-04-19 12:16:41.703,159.0,False,159.0,False,False,159.0,False,False,True
UK056,VISTARA,HYD,MAA,2026-04-19 09:29:41.701,2026-04-19 10:15:41.701,46.0,False,46.0,False,False,46.0,False,False,True
AI219,AIR INDIA,BLR,DEL,2026-04-19 09:28:41.703,2026-04-19 11:27:41.703,119.0,False,119.0,False,False,119.0,False,False,True
SJ073,SPICEJET,CCU,BLR,2026-04-19 09:26:41.701,2026-04-19 11:14:41.701,108.0,False,108.0,False,False,108.0,False,False,True
6F052,INDIGO,BOM,CCU,2026-04-19 09:13:41.701,2026-04-19 12:02:41.701,169.0,False,169.0,False,False,169.0,False,False,True
SJ201,SPICEJET,BLR,DEL,2026-04-19 09:10:41.703,2026-04-19 11:12:41.703,122.0,False,122.0,False,False,122.0,False,False,True
UK028,VISTARA,HYD,MAA,2026-04-19 09:02:41.701,2026-04-19 10:37:41.701,95.0,False,95.0,False,False,95.0,False,False,True
SJ119,SPICEJET,BOM,CCU,2026-04-19 08:53:41.702,2026-04-19 11:29:41.702,156.0,False,156.0,False,False,156.0,False,False,True
AI165,AIR INDIA,DEL,CCU,2026-04-19 08:51:41.703,2026-04-19 10:31:41.703,100.0,False,100.0,False,False,100.0,False,False,True
AI255,AIR INDIA,MAA,CCU,2026-04-19 08:45:41.704,2026-04-19 13:12:41.704,267.0,False,267.0,False,False,267.0,False,False,True
AI202,AIR INDIA,HYD,BLR,2026-04-19 08:44:41.703,2026-04-19 10:53:41.703,129.0,False,129.0,False,False,129.0,False,False,True
SJ039,SPICEJET,MAA,BOM,2026-04-19 08:41:41.701,2026-04-19 12:08:41.701,207.0,False,207.0,False,False,207.0,False,False,True
SJ051,SPICEJET,BOM,BLR,2026-04-19 08:40:41.701,2026-04-19 12:18:41.701,218.0,False,218.0,False,False,218.0,False,False,True
UK024,VISTARA,MAA,BLR,2026-04-19 08:29:41.701,2026-04-19 13:29:41.701,300.0,False,300.0,False,False,300.0,False,False,True
SJ006,SPICEJET,HYD,BLR,2026-04-19 08:25:41.701,2026-04-19 08:57:41.701,32.0,False,32.0,False,False,32.0,False,False,True
AI207,AIR INDIA,BOM,MAA,2026-04-19 08:24:41.703,2026-04-19 11:23:41.703,179.0,False,179.0,False,False,179.0,False,False,True
SJ168,SPICEJET,CCU,BOM,2026-04-19 08:17:41.703,2026-04-19 12:29:41.703,252.0,False,252.0,False,False,252.0,False,False,True
AI028,AIR INDIA,HYD,BOM,2026-04-19 07:53:41.701,2026-04-19 08:35:41.701,42.0,False,42.0,False,False,42.0,False,False,True
6F094,INDIGO,BLR,BOM,2026-04-19 07:37:41.702,2026-04-19 09:06:41.702,89.0,False,89.0,False,False,89.0,False,False,True
6F024,INDIGO,BOM,DEL,2026-04-19 07:31:41.701,2026-04-19 11:17:41.701,226.0,False,226.0,False,False,226.0,False,False,True
6F061,INDIGO,MAA,BOM,2026-04-19 07:28:41.701,2026-04-19 08:09:41.701,41.0,False,41.0,False,False,41.0,False,False,True
AI032,AIR INDIA,MAA,BLR,2026-04-19 07:26:41.701,2026-04-19 09:26:42.000,120.0,False,120.0,False,False,120.0,False,False,True
UK163,VISTARA,DEL,HYD,2026-04-19 07:22:41.703,2026-04-19 09:04:41.703,102.0,False,102.0,False,False,102.0,False,False,True
SJ067,SPICEJET,MAA,BLR,2026-04-19 07:17:41.701,2026-04-19 08:16:41.701,59.0,False,59.0,False,False,59.0,False,False,True
SJ106,SPICEJET,CCU,DEL,2026-04-19 07:16:41.702,2026-04-19 09:40:41.702,144.0,False,144.0,False,False,144.0,False,False,True
AI086,AIR INDIA,CCU,HYD,2026-04-19 07:13:41.702,2026-04-19 10:09:41.702,176.0,False,176.0,False,False,176.0,False,False,True
6F263,INDIGO,DEL,HYD,2026-04-19 07:07:41.703,2026-04-19 08:30:41.703,83.0,False,83.0,False,False,83.0,False,False,True
6F163,INDIGO,MAA,BOM,2026-04-19 06:49:41.703,2026-04-19 10:46:41.703,237.0,False,237.0,False,False,237.0,False,False,True
SJ064,SPICEJET,CCU,DEL,2026-04-19 06:29:41.701,2026-04-19 08:43:41.701,134.0,False,134.0,False,False,134.0,False,False,True
UK118,VISTARA,HYD,BLR,2026-04-19 06:22:41.702,2026-04-19 07:22:42.000,60.0,False,60.0,False,False,60.0,False,False,True
UK022,VISTARA,DEL,HYD,2026-04-19 06:22:41.701,2026-04-19 10:59:41.701,277.0,False,277.0,False,False,277.0,False,False,True
UK099,VISTARA,BOM,MAA,2026-04-19 06:16:41.702,2026-04-19 10:24:41.702,248.0,False,248.0,False,False,248.0,False,False,True
6F212,INDIGO,BLR,CCU,2026-04-19 06:10:41.703,2026-04-19 10:52:41.703,282.0,False,282.0,False,False,282.0,False,False,True
AI023,AIR INDIA,HYD,BLR,2026-04-19 06:10:41.701,2026-04-19 09:35:41.701,205.0,False,205.0,False,False,205.0,False,False,True
SJ245,SPICEJET,BOM,DEL,2026-04-19 06:07:41.704,2026-04-19 09:39:41.704,212.0,False,212.0,False,False,212.0,False,False,True
6F066,INDIGO,BLR,HYD,2026-04-19 06:07:41.701,2026-04-19 07:43:41.701,96.0,False,96.0,False,False,96.0,False,False,True
AI138,AIR INDIA,DEL,CCU,2026-04-19 05:50:41.702,2026-04-19 06:40:41.702,50.0,False,50.0,False,False,50.0,False,False,True
SJ021,SPICEJET,HYD,BLR,2026-04-19 05:48:41.701,2026-04-19 09:46:41.701,238.0,False,238.0,False,False,238.0,False,False,True
SJ136,SPICEJET,HYD,BLR,2026-04-19 05:45:41.702,2026-04-19 08:04:41.702,139.0,False,139.0,False,False,139.0,False,False,True
AI148,AIR INDIA,HYD,MAA,2026-04-19 05:41:41.703,2026-04-19 08:32:41.703,171.0,False,171.0,False,False,171.0,False,False,True
SJ014,SPICEJET,BOM,HYD,2026-04-19 05:40:41.701,2026-04-19 06:39:41.701,59.0,False,59.0,False,False,59.0,False,False,True
6F104,INDIGO,CCU,BOM,2026-04-19 05:39:41.702,2026-04-19 06:14:41.702,35.0,False,35.0,False,False,35.0,False,False,True
SJ121,SPICEJET,CCU,DEL,2026-04-19 05:32:41.702,2026-04-19 06:47:41.702,75.0,False,75.0,False,False,75.0,False,False,True
UK174,VISTARA,CCU,DEL,2026-04-19 05:27:41.703,2026-04-19 07:47:41.703,140.0,False,140.0,False,False,140.0,False,False,True
AI033,AIR INDIA,MAA,CCU,2026-04-19 05:25:41.701,2026-04-19 10:21:41.701,296.0,False,296.0,False,False,296.0,False,False,True
SJ122,SPICEJET,CCU,BOM,2026-04-19 05:22:41.702,2026-04-19 10:09:41.702,287.0,False,287.0,False,False,287.0,False,False,True
UK095,VISTARA,BOM,MAA,2026-04-19 05:22:41.702,2026-04-19 07:36:41.702,134.0,False,134.0,False,False,134.0,False,False,True
SJ026,SPICEJET,CCU,MAA,2026-04-19 05:22:41.701,2026-04-19 09:40:41.701,258.0,False,258.0,False,False,258.0,False,False,True
6F221,INDIGO,MAA,DEL,2026-04-19 05:20:41.704,2026-04-19 08:52:41.704,212.0,False,212.0,False,False,212.0,False,False,True
SJ103,SPICEJET,MAA,BLR,2026-04-19 05:16:41.702,2026-04-19 08:56:41.702,220.0,False,220.0,False,False,220.0,False,False,True
SJ011,SPICEJET,BOM,MAA,2026-04-19 05:14:41.701,2026-04-19 09:59:41.701,285.0,False,285.0,False,False,285.0,False,False,True
AI002,AIR INDIA,HYD,BLR,2026-04-19 05:12:41.700,2026-04-19 07:12:41.700,120.0,False,120.0,False,False,120.0,False,False,True
AI046,AIR INDIA,DEL,BOM,2026-04-19 05:09:41.701,2026-04-19 08:00:41.701,171.0,False,171.0,False,False,171.0,False,False,True
SJ053,SPICEJET,CCU,DEL,2026-04-19 05:00:41.701,2026-04-19 06:38:41.701,98.0,False,98.0,False,False,98.0,False,False,True
AI236,AIR INDIA,DEL,BOM,2026-04-19 04:52:41.704,2026-04-19 09:11:41.704,259.0,False,259.0,False,False,259.0,False,False,True
AI254,AIR INDIA,CCU,HYD,2026-04-19 04:46:41.704,2026-04-19 08:06:41.704,200.0,False,200.0,False,False,200.0,False,False,True
6F063,INDIGO,DEL,HYD,2026-04-19 04:42:41.701,2026-04-19 07:31:41.701,169.0,False,169.0,False,False,169.0,False,False,True
6F115,INDIGO,MAA,BLR,2026-04-19 04:41:41.702,2026-04-19 06:23:41.702,102.0,False,102.0,False,False,102.0,False,False,True
UK070,VISTARA,BOM,DEL,2026-04-19 04:36:41.701,2026-04-19 06:49:41.701,133.0,False,133.0,False,False,133.0,False,False,True
SJ147,SPICEJET,BLR,CCU,2026-04-19 04:30:41.702,2026-04-19 08:52:41.702,262.0,False,262.0,False,False,262.0,False,False,True
UK201,VISTARA,HYD,BOM,2026-04-19 04:29:41.703,2026-04-19 06:42:41.703,133.0,False,133.0,False,False,133.0,False,False,True
SJ234,SPICEJET,BLR,CCU,2026-04-19 04:20:41.704,2026-04-19 06:23:41.704,123.0,False,123.0,False,False,123.0,False,False,True
AI176,AIR INDIA,BLR,DEL,2026-04-19 04:20:41.703,2026-04-19 06:25:41.703,125.0,False,125.0,False,False,125.0,False,False,True
SJ045,SPICEJET,DEL,MAA,2026-04-19 04:16:41.701,2026-04-19 09:03:41.701,287.0,False,287.0,False,False,287.0,False,False,True
SJ174,SPICEJET,CCU,DEL,2026-04-19 04:09:41.703,2026-04-19 05:04:41.703,55.0,False,55.0,False,False,55.0,False,False,True
AI007,AIR INDIA,MAA,DEL,2026-04-19 04:01:41.701,2026-04-19 06:01:42.000,120.0,False,120.0,False,False,120.0,False,False,True
AI143,AIR INDIA,CCU,DEL,2026-04-19 03:58:41.702,2026-04-19 04:36:41.702,38.0,False,38.0,False,False,38.0,False,False,True
SJ241,SPICEJET,DEL,HYD,2026-04-19 03:57:41.704,2026-04-19 06:36:41.704,159.0,False,159.0,False,False,159.0,False,False,True
AI020,AIR INDIA,BOM,BLR,2026-04-19 03:53:41.701,2026-04-19 06:21:41.701,148.0,False,148.0,False,False,148.0,False,False,True
UK031,VISTARA,CCU,DEL,2026-04-19 03:45:41.701,2026-04-19 07:20:41.701,215.0,False,215.0,False,False,215.0,False,False,True
AI013,AIR INDIA,HYD,BLR,2026-04-19 03:41:41.701,2026-04-19 04:58:41.701,77.0,False,77.0,False,False,77.0,False,False,True
AI249,AIR INDIA,BLR,HYD,2026-04-19 03:38:41.704,2026-04-19 06:27:41.704,169.0,False,169.0,False,False,169.0,False,False,True
UK046,VISTARA,CCU,DEL,2026-04-19 03:37:41.701,2026-04-19 06:05:41.701,148.0,False,148.0,False,False,148.0,False,False,True
UK168,VISTARA,BLR,CCU,2026-04-19 03:20:41.703,2026-04-19 04:09:41.703,49.0,False,49.0,False,False,49.0,False,False,True
AI022,AIR INDIA,BOM,MAA,2026-04-19 03:15:41.701,2026-04-19 05:10:41.701,115.0,False,115.0,False,False,115.0,False,False,True
UK218,VISTARA,MAA,BLR,2026-04-19 03:12:41.704,2026-04-19 07:22:41.704,250.0,False,250.0,False,False,250.0,False,False,True
UK142,VISTARA,BLR,DEL,2026-04-19 03:03:41.703,2026-04-19 07:13:41.703,250.0,False,250.0,False,False,250.0,False,False,True
6F067,INDIGO,MAA,BLR,2026-04-19 02:59:41.701,2026-04-19 06:02:41.701,183.0,False,183.0,False,False,183.0,False,False,True
SJ217,SPICEJET,BOM,CCU,2026-04-19 02:57:41.703,2026-04-19 06:04:41.703,187.0,False,187.0,False,False,187.0,False,False,True
SJ143,SPICEJET,DEL,BOM,2026-04-19 02:55:41.702,2026-04-19 03:52:41.702,57.0,False,57.0,False,False,57.0,False,False,True
AI243,AIR INDIA,BLR,BOM,2026-04-19 02:50:41.704,2026-04-19 05:09:41.704,139.0,False,139.0,False,False,139.0,False,False,True
SJ246,SPICEJET,BOM,DEL,2026-04-19 02:47:41.704,2026-04-19 03:47:42.000,60.0,False,60.0,False,False,60.0,False,False,True
6F170,INDIGO,HYD,DEL,2026-04-19 02:44:41.703,2026-04-19 04:14:41.703,90.0,False,90.0,False,False,90.0,False,False,True
UK157,VISTARA,CCU,BOM,2026-04-19 02:41:41.703,2026-04-19 03:41:42.000,60.0,False,60.0,False,False,60.0,False,False,True
UK172,VISTARA,DEL,BOM,2026-04-19 02:20:41.703,2026-04-19 05:21:41.703,181.0,False,181.0,False,False,181.0,False,False,True
SJ139,SPICEJET,DEL,BLR,2026-04-19 02:20:41.702,2026-04-19 06:02:41.702,222.0,False,222.0,False,False,222.0,False,False,True
UK085,VISTARA,MAA,DEL,2026-04-19 02:15:41.702,2026-04-19 03:17:41.702,62.0,False,62.0,False,False,62.0,False,False,True
6F079,INDIGO,MAA,HYD,2026-04-19 02:14:41.702,2026-04-19 06:18:41.702,244.0,False,244.0,False,False,244.0,False,False,True
SJ032,SPICEJET,MAA,BOM,2026-04-19 02:11:41.701,2026-04-19 04:33:41.701,142.0,False,142.0,False,False,142.0,False,False,True
6F182,INDIGO,BOM,CCU,2026-04-19 02:10:41.703,2026-04-19 04:18:41.703,128.0,False,128.0,False,False,128.0,False,False,True
AI106,AIR INDIA,HYD,BLR,2026-04-19 02:07:41.702,2026-04-19 03:20:41.702,73.0,False,73.0,False,False,73.0,False,False,True
AI200,AIR INDIA,HYD,MAA,2026-04-19 02:05:41.703,2026-04-19 05:29:41.703,204.0,False,204.0,False,False,204.0,False,False,True
6F142,INDIGO,CCU,MAA,2026-04-19 02:05:41.702,2026-04-19 06:04:41.702,239.0,False,239.0,False,False,239.0,False,False,True
SJ079,SPICEJET,HYD,DEL,2026-04-19 01:58:41.702,2026-04-19 05:02:41.702,184.0,False,184.0,False,False,184.0,False,False,True
