flight_id,airline,source,destination,departure_time,arrival_time,is_overnight,duration_minutes,departure_date
SJ238,SPICEJET,MAA,BLR,2026-04-19 11:41:41.704,2026-04-19 15:39:41.704,False,238.0,2026-04-19
AI193,AIR INDIA,MAA,HYD,2026-04-19 11:33:41.703,2026-04-19 16:07:41.703,False,274.0,2026-04-19
6F001,INDIGO,HYD,BOM,2026-04-19 11:33:41.700,2026-04-19 13:08:41.700,False,95.0,2026-04-19
6F211,INDIGO,MAA,BLR,2026-04-19 11:29:41.703,2026-04-19 16:20:41.703,False,291.0,2026-04-19
SJ199,SPICEJET,HYD,BOM,2026-04-19 11:29:41.703,2026-04-19 13:59:41.703,False,150.0,2026-04-19
SJ050,SPICEJET,HYD,CCU,2026-04-19 11:24:41.701,2026-04-19 12:03:41.701,False,39.0,2026-04-19
UK115,VISTARA,BLR,BOM,2026-04-19 11:20:41.702,2026-04-19 13:20:42.000,False,120.0,2026-04-19
AI037,AIR INDIA,BOM,BLR,2026-04-19 11:14:41.701,2026-04-19 15:13:41.701,False,239.0,2026-04-19
6F235,INDIGO,HYD,MAA,2026-04-19 11:06:41.704,2026-04-19 13:51:41.704,False,165.0,2026-04-19
UK111,VISTARA,MAA,BLR,2026-04-19 11:06:41.702,2026-04-19 12:20:41.702,False,74.0,2026-04-19
6F005,INDIGO,BOM,MAA,2026-04-19 11:04:41.701,2026-04-19 15:27:41.701,False,263.0,2026-04-19
AI198,AIR INDIA,CCU,MAA,2026-04-19 10:56:41.703,2026-04-19 14:19:41.703,False,203.0,2026-04-19
UK184,VISTARA,MAA,HYD,2026-04-19 10:49:41.703,2026-04-19 13:00:41.703,False,131.0,2026-04-19
6F219,INDIGO,MAA,DEL,2026-04-19 10:32:41.704,2026-04-19 14:37:41.704,False,245.0,2026-04-19
UK066,VISTARA,BOM,CCU,2026-04-19 10:29:41.701,2026-04-19 12:07:41.701,False,98.0,2026-04-19
6F220,INDIGO,HYD,BOM,2026-04-19 10:27:41.704,2026-04-19 11:25:41.704,False,58.0,2026-04-19
AI180,AIR INDIA,BOM,CCU,2026-04-19 10:19:41.703,2026-04-19 11:00:41.703,False,41.0,2026-04-19
6F098,INDIGO,BLR,MAA,2026-04-19 10:18:41.702,2026-04-19 12:49:41.702,False,151.0,2026-04-19
AI141,AIR INDIA,BLR,DEL,2026-04-19 10:16:41.702,2026-04-19 14:53:41.702,False,277.0,2026-04-19
SJ170,SPICEJET,BLR,BOM,2026-04-19 10:11:41.703,2026-04-19 11:56:41.703,False,105.0,2026-04-19
SJ178,SPICEJET,BOM,HYD,2026-04-19 09:58:41.703,2026-04-19 12:27:41.703,False,149.0,2026-04-19
6F172,INDIGO,BOM,BLR,2026-04-19 09:53:41.703,2026-04-19 14:46:41.703,False,293.0,2026-04-19
UK220,VISTARA,BLR,BOM,2026-04-19 09:51:41.704,2026-04-19 13:25:41.704,False,214.0,2026-04-19
SJ148,SPICEJET,DEL,BLR,2026-04-19 09:51:41.702,2026-04-19 13:41:41.702,False,230.0,2026-04-19
UK065,VISTARA,BOM,CCU,2026-04-19 09:38:41.701,2026-04-19 13:46:41.701,False,248.0,2026-04-19
6F243,INDIGO,BOM,HYD,2026-04-19 09:37:41.704,2026-04-19 10:33:41.704,False,56.0,2026-04-19
SJ193,SPICEJET,CCU,DEL,2026-04-19 09:37:41.703,2026-04-19 12:16:41.703,False,159.0,2026-04-19
UK056,VISTARA,HYD,MAA,2026-04-19 09:29:41.701,2026-04-19 10:15:41.701,False,46.0,2026-04-19
AI219,AIR INDIA,BLR,DEL,2026-04-19 09:28:41.703,2026-04-19 11:27:41.703,False,119.0,2026-04-19
SJ073,SPICEJET,CCU,BLR,2026-04-19 09:26:41.701,2026-04-19 11:14:41.701,False,108.0,2026-04-19
6F052,INDIGO,BOM,CCU,2026-04-19 09:13:41.701,2026-04-19 12:02:41.701,False,169.0,2026-04-19
SJ201,SPICEJET,BLR,DEL,2026-04-19 09:10:41.703,2026-04-19 11:12:41.703,False,122.0,2026-04-19
UK028,VISTARA,HYD,MAA,2026-04-19 09:02:41.701,2026-04-19 10:37:41.701,False,95.0,2026-04-19
SJ119,SPICEJET,BOM,CCU,2026-04-19 08:53:41.702,2026-04-19 11:29:41.702,False,156.0,2026-04-19
AI165,AIR INDIA,DEL,CCU,2026-04-19 08:51:41.703,2026-04-19 10:31:41.703,False,100.0,2026-04-19
AI255,AIR INDIA,MAA,CCU,2026-04-19 08:45:41.704,2026-04-19 13:12:41.704,False,267.0,2026-04-19
AI202,AIR INDIA,HYD,BLR,2026-04-19 08:44:41.703,2026-04-19 10:53:41.703,False,129.0,2026-04-19
SJ039,SPICEJET,MAA,BOM,2026-04-19 08:41:41.701,2026-04-19 12:08:41.701,False,207.0,2026-04-19
SJ051,SPICEJET,BOM,BLR,2026-04-19 08:40:41.701,2026-04-19 12:18:41.701,False,218.0,2026-04-19
UK024,VISTARA,MAA,BLR,2026-04-19 08:29:41.701,2026-04-19 13:29:41.701,False,300.0,2026-04-19
SJ006,SPICEJET,HYD,BLR,2026-04-19 08:25:41.701,2026-04-19 08:57:41.701,False,32.0,2026-04-19
AI207,AIR INDIA,BOM,MAA,2026-04-19 08:24:41.703,2026-04-19 11:23:41.703,False,179.0,2026-04-19
SJ168,SPICEJET,CCU,BOM,2026-04-19 08:17:41.703,2026-04-19 12:29:41.703,False,252.0,2026-04-19
AI028,AIR INDIA,HYD,BOM,2026-04-19 07:53:41.701,2026-04-19 08:35:41.701,False,42.0,2026-04-19
6F094,INDIGO,BLR,BOM,2026-04-19 07:37:41.702,2026-04-19 09:06:41.702,False,89.0,2026-04-19
6F024,INDIGO,BOM,DEL,2026-04-19 07:31:41.701,2026-04-19 11:17:41.701,False,226.0,2026-04-19
6F061,INDIGO,MAA,BOM,2026-04-19 07:28:41.701,2026-04-19 08:09:41.701,False,41.0,2026-04-19
AI032,AIR INDIA,MAA,BLR,2026-04-19 07:26:41.701,2026-04-19 09:26:42.000,False,120.0,2026-04-19
UK163,VISTARA,DEL,HYD,2026-04-19 07:22:41.703,2026-04-19 09:04:41.703,False,102.0,2026-04-19
SJ067,SPICEJET,MAA,BLR,2026-04-19 07:17:41.701,2026-04-19 08:16:41.701,False,59.0,2026-04-19
SJ106,SPICEJET,CCU,DEL,2026-04-19 07:16:41.702,2026-04-19 09:40:41.702,False,144.0,2026-04-19
AI086,AIR INDIA,CCU,HYD,2026-04-19 07:13:41.702,2026-04-19 10:09:41.702,False,176.0,2026-04-19
6F263,INDIGO,DEL,HYD,2026-04-19 07:07:41.703,2026-04-19 08:30:41.703,False,83.0,2026-04-19
6F163,INDIGO,MAA,BOM,2026-04-19 06:49:41.703,2026-04-19 10:46:41.703,False,237.0,2026-04-19
SJ064,SPICEJET,CCU,DEL,2026-04-19 06:29:41.701,2026-04-19 08:43:41.701,False,134.0,2026-04-19
UK118,VISTARA,HYD,BLR,2026-04-19 06:22:41.702,2026-04-19 07:22:42.000,False,60.0,2026-04-19
UK022,VISTARA,DEL,HYD,2026-04-19 06:22:41.701,2026-04-19 10:59:41.701,False,277.0,2026-04-19
UK099,VISTARA,BOM,MAA,2026-04-19 06:16:41.702,2026-04-19 10:24:41.702,False,248.0,2026-04-19
6F212,INDIGO,BLR,CCU,2026-04-19 06:10:41.703,2026-04-19 10:52:41.703,False,282.0,2026-04-19
AI023,AIR INDIA,HYD,BLR,2026-04-19 06:10:41.701,2026-04-19 09:35:41.701,False,205.0,2026-04-19
SJ245,SPICEJET,BOM,DEL,2026-04-19 06:07:41.704,2026-04-19 09:39:41.704,False,212.0,2026-04-19
6F066,INDIGO,BLR,HYD,2026-04-19 06:07:41.701,2026-04-19 07:43:41.701,False,96.0,2026-04-19
AI138,AIR INDIA,DEL,CCU,2026-04-19 05:50:41.702,2026-04-19 06:40:41.702,False,50.0,2026-04-19
SJ021,SPICEJET,HYD,BLR,2026-04-19 05:48:41.701,2026-04-19 09:46:41.701,False,238.0,2026-04-19
SJ136,SPICEJET,HYD,BLR,2026-04-19 05:45:41.702,2026-04-19 08:04:41.702,False,139.0,2026-04-19
AI148,AIR INDIA,HYD,MAA,2026-04-19 05:41:41.703,2026-04-19 08:32:41.703,False,171.0,2026-04-19
SJ014,SPICEJET,BOM,HYD,2026-04-19 05:40:41.701,2026-04-19 06:39:41.701,False,59.0,2026-04-19
6F104,INDIGO,CCU,BOM,2026-04-19 05:39:41.702,2026-04-19 06:14:41.702,False,35.0,2026-04-19
SJ121,SPICEJET,CCU,DEL,2026-04-19 05:32:41.702,2026-04-19 06:47:41.702,False,75.0,2026-04-19
UK174,VISTARA,CCU,DEL,2026-04-19 05:27:41.703,2026-04-19 07:47:41.703,False,140.0,2026-04-19
AI033,AIR INDIA,MAA,CCU,2026-04-19 05:25:41.701,2026-04-19 10:21:41.701,False,296.0,2026-04-19
SJ122,SPICEJET,CCU,BOM,2026-04-19 05:22:41.702,2026-04-19 10:09:41.702,False,287.0,2026-04-19
UK095,VISTARA,BOM,MAA,2026-04-19 05:22:41.702,2026-04-19 07:36:41.702,False,134.0,2026-04-19
SJ026,SPICEJET,CCU,MAA,2026-04-19 05:22:41.701,2026-04-19 09:40:41.701,False,258.0,2026-04-19
6F221,INDIGO,MAA,DEL,2026-04-19 05:20:41.704,2026-04-19 08:52:41.704,False,212.0,2026-04-19
SJ103,SPICEJET,MAA,BLR,2026-04-19 05:16:41.702,2026-04-19 08:56:41.702,False,220.0,2026-04-19
SJ011,SPICEJET,BOM,MAA,2026-04-19 05:14:41.701,2026-04-19 09:59:41.701,False,285.0,2026-04-19
AI002,AIR INDIA,HYD,BLR,2026-04-19 05:12:41.700,2026-04-19 07:12:41.700,False,120.0,2026-04-19
AI046,AIR INDIA,DEL,BOM,2026-04-19 05:09:41.701,2026-04-19 08:00:41.701,False,171.0,2026-04-19
SJ053,SPICEJET,CCU,DEL,2026-04-19 05:00:41.701,2026-04-19 06:38:41.701,False,98.0,2026-04-19
AI236,AIR INDIA,DEL,BOM,2026-04-19 04:52:41.704,2026-04-19 09:11:41.704,False,259.0,2026-04-19
AI254,AIR INDIA,CCU,HYD,2026-04-19 04:46:41.704,2026-04-19 08:06:41.704,False,200.0,2026-04-19
6F063,INDIGO,DEL,HYD,2026-04-19 04:42:41.701,2026-04-19 07:31:41.701,False,169.0,2026-04-19
6F115,INDIGO,MAA,BLR,2026-04-19 04:41:41.702,2026-04-19 06:23:41.702,False,102.0,2026-04-19
UK070,VISTARA,BOM,DEL,2026-04-19 04:36:41.701,2026-04-19 06:49:41.701,False,133.0,2026-04-19
SJ147,SPICEJET,BLR,CCU,2026-04-19 04:30:41.702,2026-04-19 08:52:41.702,False,262.0,2026-04-19
UK201,VISTARA,HYD,BOM,2026-04-19 04:29:41.703,2026-04-19 06:42:41.703,False,133.0,2026-04-19
SJ234,SPICEJET,BLR,CCU,2026-04-19 04:20:41.704,2026-04-19 06:23:41.704,False,123.0,2026-04-19
AI176,AIR INDIA,BLR,DEL,2026-04-19 04:20:41.703,2026-04-19 06:25:41.703,False,125.0,2026-04-19
SJ045,SPICEJET,DEL,MAA,2026-04-19 04:16:41.701,2026-04-19 09:03:41.701,False,287.0,2026-04-19
SJ174,SPICEJET,CCU,DEL,2026-04-19 04:09:41.703,2026-04-19 05:04:41.703,False,55.0,2026-04-19
AI007,AIR INDIA,MAA,DEL,2026-04-19 04:01:41.701,2026-04-19 06:01:42.000,False,120.0,2026-04-19
AI143,AIR INDIA,CCU,DEL,2026-04-19 03:58:41.702,2026-04-19 04:36:41.702,False,38.0,2026-04-19
SJ241,SPICEJET,DEL,HYD,2026-04-19 03:57:41.704,2026-04-19 06:36:41.704,False,159.0,2026-04-19
AI020,AIR INDIA,BOM,BLR,2026-04-19 03:53:41.701,2026-04-19 06:21:41.701,False,148.0,2026-04-19
UK031,VISTARA,CCU,DEL,2026-04-19 03:45:41.701,2026-04-19 07:20:41.701,False,215.0,2026-04-19
AI013,AIR INDIA,HYD,BLR,2026-04-19 03:41:41.701,2026-04-19 04:58:41.701,False,77.0,2026-04-19
AI249,AIR INDIA,BLR,HYD,2026-04-19 03:38:41.704,2026-04-19 06:27:41.704,False,169.0,2026-04-19
UK046,VISTARA,CCU,DEL,2026-04-19 03:37:41.701,2026-04-19 06:05:41.701,False,148.0,2026-04-19
UK168,VISTARA,BLR,CCU,2026-04-19 03:20:41.703,2026-04-19 04:09:41.703,False,49.0,2026-04-19
AI022,AIR INDIA,BOM,MAA,2026-04-19 03:15:41.701,2026-04-19 05:10:41.701,False,115.0,2026-04-19
UK218,VISTARA,MAA,BLR,2026-04-19 03:12:41.704,2026-04-19 07:22:41.704,False,250.0,2026-04-19
UK142,VISTARA,BLR,DEL,2026-04-19 03:03:41.703,2026-04-19 07:13:41.703,False,250.0,2026-04-19
6F067,INDIGO,MAA,BLR,2026-04-19 02:59:41.701,2026-04-19 06:02:41.701,False,183.0,2026-04-19
SJ217,SPICEJET,BOM,CCU,2026-04-19 02:57:41.703,2026-04-19 06:04:41.703,False,187.0,2026-04-19
SJ143,SPICEJET,DEL,BOM,2026-04-19 02:55:41.702,2026-04-19 03:52:41.702,False,57.0,2026-04-19
AI243,AIR INDIA,BLR,BOM,2026-04-19 02:50:41.704,2026-04-19 05:09:41.704,False,139.0,2026-04-19
SJ246,SPICEJET,BOM,DEL,2026-04-19 02:47:41.704,2026-04-19 03:47:42.000,False,60.0,2026-04-19
6F170,INDIGO,HYD,DEL,2026-04-19 02:44:41.703,2026-04-19 04:14:41.703,False,90.0,2026-04-19
UK157,VISTARA,CCU,BOM,2026-04-19 02:41:41.703,2026-04-19 03:41:42.000,False,60.0,2026-04-19
UK172,VISTARA,DEL,BOM,2026-04-19 02:20:41.703,2026-04-19 05:21:41.703,False,181.0,2026-04-19
SJ139,SPICEJET,DEL,BLR,2026-04-19 02:20:41.702,2026-04-19 06:02:41.702,False,222.0,2026-04-19
UK085,VISTARA,MAA,DEL,2026-04-19 02:15:41.702,2026-04-19 03:17:41.702,False,62.0,2026-04-19
6F079,INDIGO,MAA,HYD,2026-04-19 02:14:41.702,2026-04-19 06:18:41.702,False,244.0,2026-04-19
SJ032,SPICEJET,MAA,BOM,2026-04-19 02:11:41.701,2026-04-19 04:33:41.701,False,142.0,2026-04-19
6F182,INDIGO,BOM,CCU,2026-04-19 02:10:41.703,2026-04-19 04:18:41.703,False,128.0,2026-04-19
AI106,AIR INDIA,HYD,BLR,2026-04-19 02:07:41.702,2026-04-19 03:20:41.702,False,73.0,2026-04-19
AI200,AIR INDIA,HYD,MAA,2026-04-19 02:05:41.703,2026-04-19 05:29:41.703,False,204.0,2026-04-19
6F142,INDIGO,CCU,MAA,2026-04-19 02:05:41.702,2026-04-19 06:04:41.702,False,239.0,2026-04-19
SJ079,SPICEJET,HYD,DEL,2026-04-19 01:58:41.702,2026-04-19 05:02:41.702,False,184.0,2026-04-19
SJ082,SPICEJET,BOM,DEL,2026-04-19 01:54:41.702,2026-04-19 02:33:41.702,False,39.0,2026-04-19
SJ110,SPICEJET,CCU,DEL,2026-04-19 01:47:41.702,2026-04-19 02:20:41.702,False,33.0,2026-04-19
6F262,INDIGO,MAA,DEL,2026-04-19 01:44:41.702,2026-04-19 02:47:41.702,False,63.0,2026-04-19
UK143,VISTARA,BLR,BOM,2026-04-19 01:34:41.703,2026-04-19 02:48:41.703,False,74.0,2026-04-19
6F269,INDIGO,HYD,MAA,2026-04-19 01:30:41.702,2026-04-19 02:52:41.702,False,82.0,2026-04-19
6F214,INDIGO,BOM,CCU,2026-04-19 01:21:41.703,2026-04-19 05:20:41.703,False,239.0,2026-04-19
SJ213,SPICEJET,BOM,CCU,2026-04-19 01:19:41.703,2026-04-19 04:48:41.703,False,209.0,2026-04-19
SJ072,SPICEJET,DEL,HYD,2026-04-19 01:18:41.701,2026-04-19 04:08:41.701,False,170.0,2026-04-19
6F059,INDIGO,BOM,DEL,2026-04-19 01:12:41.701,2026-04-19 06:02:41.701,False,290.0,2026-04-19
UK202,VISTARA,DEL,HYD,2026-04-19 01:11:41.703,2026-04-19 05:37:41.703,False,266.0,2026-04-19
UK037,VISTARA,BLR,BOM,2026-04-19 01:10:41.701,2026-04-19 05:12:41.701,False,242.0,2026-04-19
UK069,VISTARA,CCU,DEL,2026-04-19 01:10:41.701,2026-04-19 03:23:41.701,False,133.0,2026-04-19
SJ118,SPICEJET,DEL,BOM,2026-04-19 01:08:41.702,2026-04-19 02:33:41.702,False,85.0,2026-04-19
6F145,INDIGO,CCU,DEL,2026-04-19 01:02:41.703,2026-04-19 02:18:41.703,False,76.0,2026-04-19
UK097,VISTARA,HYD,BOM,2026-04-19 00:49:41.702,2026-04-19 05:00:41.702,False,251.0,2026-04-19
6F117,INDIGO,CCU,DEL,2026-04-19 00:46:41.702,2026-04-19 01:51:41.702,False,65.0,2026-04-19
6F226,INDIGO,DEL,BOM,2026-04-19 00:38:41.704,2026-04-19 02:55:41.704,False,137.0,2026-04-19
6F050,INDIGO,DEL,BOM,2026-04-19 00:35:41.701,2026-04-19 04:32:41.701,False,237.0,2026-04-19
UK196,VISTARA,BOM,HYD,2026-04-19 00:32:41.703,2026-04-19 04:49:41.703,False,257.0,2026-04-19
SJ086,SPICEJET,CCU,DEL,2026-04-19 00:32:41.702,2026-04-19 04:17:41.702,False,225.0,2026-04-19
AI134,AIR INDIA,HYD,BOM,2026-04-19 00:28:41.702,2026-04-19 04:23:41.702,False,235.0,2026-04-19
AI043,AIR INDIA,CCU,DEL,2026-04-19 00:28:41.701,2026-04-19 04:37:41.701,False,249.0,2026-04-19
UK119,VISTARA,BOM,CCU,2026-04-19 00:21:41.702,2026-04-19 04:38:41.702,False,257.0,2026-04-19
SJ181,SPICEJET,BOM,BLR,2026-04-19 00:20:41.703,2026-04-19 01:49:41.703,False,89.0,2026-04-19
AI070,AIR INDIA,CCU,DEL,2026-04-19 00:05:41.702,2026-04-19 01:44:41.702,False,99.0,2026-04-19
6F233,INDIGO,BLR,BOM,2026-04-18 23:56:41.704,2026-04-19 03:53:41.704,True,237.0,2026-04-18
UK013,VISTARA,BOM,MAA,2026-04-18 23:52:41.701,2026-04-19 02:52:41.701,True,180.0,2026-04-18
6F015,INDIGO,BOM,CCU,2026-04-18 23:39:41.701,2026-04-19 02:27:41.701,True,168.0,2026-04-18
SJ247,SPICEJET,DEL,BOM,2026-04-18 23:38:41.704,2026-04-19 03:43:41.704,True,245.0,2026-04-18
AI067,AIR INDIA,HYD,DEL,2026-04-18 23:36:41.701,2026-04-19 03:09:41.701,True,213.0,2026-04-18
AI211,AIR INDIA,DEL,CCU,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,True,107.0,2026-04-18
UK029,VISTARA,DEL,BOM,2026-04-18 23:26:41.701,2026-04-19 02:15:41.701,True,169.0,2026-04-18
SJ200,SPICEJET,BOM,DEL,2026-04-18 23:24:41.703,2026-04-19 02:11:41.703,True,167.0,2026-04-18
6F087,INDIGO,DEL,HYD,2026-04-18 23:24:41.702,2026-04-19 03:10:41.702,True,226.0,2026-04-18
SJ210,SPICEJET,HYD,CCU,2026-04-18 23:21:41.703,2026-04-19 02:54:41.703,True,213.0,2026-04-18
AI101,AIR INDIA,DEL,BLR,2026-04-18 23:20:41.702,2026-04-19 02:23:41.702,True,183.0,2026-04-18
UK075,VISTARA,MAA,CCU,2026-04-18 23:15:41.702,2026-04-19 03:54:41.702,True,279.0,2026-04-18
SJ091,SPICEJET,BLR,CCU,2026-04-18 23:10:41.702,2026-04-19 00:47:41.702,True,97.0,2026-04-18
AI251,AIR INDIA,MAA,DEL,2026-04-18 22:40:41.704,2026-04-18 23:24:41.704,False,44.0,2026-04-18
SJ042,SPICEJET,HYD,CCU,2026-04-18 22:38:41.701,2026-04-19 02:20:41.701,True,222.0,2026-04-18
UK126,VISTARA,CCU,DEL,2026-04-18 22:37:41.702,2026-04-19 00:03:41.702,True,86.0,2026-04-18
6F042,INDIGO,HYD,DEL,2026-04-18 22:35:41.701,2026-04-19 02:41:41.701,True,246.0,2026-04-18
AI116,AIR INDIA,CCU,BOM,2026-04-18 22:30:41.702,2026-04-19 01:57:41.702,True,207.0,2026-04-18
SJ209,SPICEJET,BLR,BOM,2026-04-18 22:22:41.703,2026-04-19 02:03:41.703,True,221.0,2026-04-18
AI123,AIR INDIA,MAA,BOM,2026-04-18 22:19:41.702,2026-04-19 00:45:41.702,True,146.0,2026-04-18
6F016,INDIGO,HYD,BOM,2026-04-18 22:18:41.701,2026-04-18 22:54:41.701,False,36.0,2026-04-18
UK012,VISTARA,MAA,BOM,2026-04-18 22:16:41.701,2026-04-19 00:25:41.701,True,129.0,2026-04-18
SJ188,SPICEJET,BLR,BOM,2026-04-18 22:15:41.703,2026-04-18 22:55:41.703,False,40.0,2026-04-18
UK096,VISTARA,BLR,HYD,2026-04-18 22:11:41.702,2026-04-19 00:06:41.702,True,115.0,2026-04-18
SJ046,SPICEJET,BOM,MAA,2026-04-18 22:01:41.701,2026-04-19 01:25:41.701,True,204.0,2026-04-18
UK081,VISTARA,BLR,DEL,2026-04-18 22:00:41.702,2026-04-18 23:00:41.702,False,60.0,2026-04-18
UK191,VISTARA,MAA,BLR,2026-04-18 21:51:41.703,2026-04-18 22:57:41.703,False,66.0,2026-04-18
6F064,INDIGO,CCU,DEL,2026-04-18 21:45:41.701,2026-04-18 22:50:41.701,False,65.0,2026-04-18
AI005,AIR INDIA,DEL,CCU,2026-04-18 21:24:41.701,2026-04-18 22:11:41.701,False,47.0,2026-04-18
6F021,INDIGO,BLR,MAA,2026-04-18 21:23:41.701,2026-04-19 01:25:41.701,True,242.0,2026-04-18
AI169,AIR INDIA,CCU,DEL,2026-04-18 21:21:41.703,2026-04-19 01:34:41.703,True,253.0,2026-04-18
UK035,VISTARA,HYD,BOM,2026-04-18 21:08:41.701,2026-04-18 22:24:41.701,False,76.0,2026-04-18
AI040,AIR INDIA,HYD,BLR,2026-04-18 21:01:41.701,2026-04-18 22:42:41.701,False,101.0,2026-04-18
UK042,VISTARA,MAA,BOM,2026-04-18 20:59:41.701,2026-04-19 01:38:41.701,True,279.0,2026-04-18
SJ171,SPICEJET,DEL,HYD,2026-04-18 20:52:41.703,2026-04-18 23:52:41.703,False,180.0,2026-04-18
AI250,AIR INDIA,BOM,CCU,2026-04-18 20:48:41.704,2026-04-19 00:12:41.704,True,204.0,2026-04-18
SJ195,SPICEJET,BOM,CCU,2026-04-18 20:41:41.703,2026-04-18 23:54:41.703,False,193.0,2026-04-18
UK211,VISTARA,MAA,CCU,2026-04-18 20:39:41.704,2026-04-18 22:02:41.704,False,83.0,2026-04-18
UK122,VISTARA,HYD,CCU,2026-04-18 20:29:42.000,2026-04-18 23:29:42.000,False,180.0,2026-04-18
AI136,AIR INDIA,BLR,DEL,2026-04-18 20:29:41.702,2026-04-18 23:48:41.702,False,199.0,2026-04-18
6F141,INDIGO,BOM,CCU,2026-04-18 20:26:41.702,2026-04-18 22:28:41.702,False,122.0,2026-04-18
6F053,INDIGO,DEL,HYD,2026-04-18 20:26:41.701,2026-04-19 00:39:41.701,True,253.0,2026-04-18
6F136,INDIGO,CCU,DEL,2026-04-18 20:24:41.702,2026-04-18 21:01:41.702,False,37.0,2026-04-18
6F009,INDIGO,BLR,CCU,2026-04-18 20:21:41.701,2026-04-18 23:36:41.701,False,195.0,2026-04-18
6F023,INDIGO,MAA,BLR,2026-04-18 20:18:41.701,2026-04-19 00:14:41.701,True,236.0,2026-04-18
UK006,VISTARA,MAA,CCU,2026-04-18 20:16:41.701,2026-04-18 21:55:41.701,False,99.0,2026-04-18
SJ165,SPICEJET,CCU,BOM,2026-04-18 20:08:41.703,2026-04-18 23:18:41.703,False,190.0,2026-04-18
6F189,INDIGO,MAA,BLR,2026-04-18 20:08:41.703,2026-04-18 21:51:41.703,False,103.0,2026-04-18
AI131,AIR INDIA,MAA,BOM,2026-04-18 19:55:41.702,2026-04-18 22:35:41.702,False,160.0,2026-04-18
6F004,INDIGO,BOM,CCU,2026-04-18 19:53:41.701,2026-04-18 23:33:41.701,False,220.0,2026-04-18
AI027,AIR INDIA,BOM,MAA,2026-04-18 19:41:41.701,2026-04-18 23:23:41.701,False,222.0,2026-04-18
AI238,AIR INDIA,CCU,MAA,2026-04-18 19:25:41.704,2026-04-19 00:07:41.704,True,282.0,2026-04-18
SJ105,SPICEJET,BOM,HYD,2026-04-18 19:22:41.702,2026-04-18 22:48:41.702,False,206.0,2026-04-18
UK088,VISTARA,MAA,BLR,2026-04-18 19:16:41.702,2026-04-18 23:36:41.702,False,260.0,2026-04-18
6F035,INDIGO,CCU,HYD,2026-04-18 19:16:41.701,2026-04-18 23:40:41.701,False,264.0,2026-04-18
AI133,AIR INDIA,DEL,CCU,2026-04-18 19:12:41.702,2026-04-18 21:32:41.702,False,140.0,2026-04-18
AI001,AIR INDIA,DEL,HYD,2026-04-18 19:00:41.700,2026-04-18 22:03:41.700,False,183.0,2026-04-18
SJ133,SPICEJET,BOM,CCU,2026-04-18 18:50:41.702,2026-04-18 21:29:41.702,False,159.0,2026-04-18
SJ216,SPICEJET,BOM,CCU,2026-04-18 18:35:41.703,2026-04-18 21:31:41.703,False,176.0,2026-04-18
SJ225,SPICEJET,DEL,HYD,2026-04-18 18:16:41.704,2026-04-18 20:53:41.704,False,157.0,2026-04-18
AI147,AIR INDIA,HYD,CCU,2026-04-18 18:14:41.703,2026-04-18 20:10:41.703,False,116.0,2026-04-18
SJ054,SPICEJET,MAA,BLR,2026-04-18 18:13:41.701,2026-04-18 22:46:41.701,False,273.0,2026-04-18
6F197,INDIGO,BOM,BLR,2026-04-18 17:59:41.703,2026-04-18 22:44:41.703,False,285.0,2026-04-18
SJ066,SPICEJET,HYD,CCU,2026-04-18 17:47:41.701,2026-04-18 19:03:41.701,False,76.0,2026-04-18
SJ183,SPICEJET,CCU,DEL,2026-04-18 17:44:41.703,2026-04-18 19:40:41.703,False,116.0,2026-04-18
SJ151,SPICEJET,BOM,CCU,2026-04-18 17:44:41.702,2026-04-18 19:16:41.702,False,92.0,2026-04-18
SJ071,SPICEJET,CCU,MAA,2026-04-18 17:43:41.701,2026-04-18 19:32:41.701,False,109.0,2026-04-18
SJ102,SPICEJET,MAA,CCU,2026-04-18 17:26:41.702,2026-04-18 18:58:41.702,False,92.0,2026-04-18
AI209,AIR INDIA,BLR,CCU,2026-04-18 17:25:41.703,2026-04-18 18:37:41.703,False,72.0,2026-04-18
6F111,INDIGO,HYD,DEL,2026-04-18 17:09:41.702,2026-04-18 20:02:41.702,False,173.0,2026-04-18
AI050,AIR INDIA,BLR,BOM,2026-04-18 17:07:41.701,2026-04-18 19:42:41.701,False,155.0,2026-04-18
SJ189,SPICEJET,HYD,BLR,2026-04-18 17:05:41.703,2026-04-18 22:01:41.703,False,296.0,2026-04-18
UK112,VISTARA,CCU,DEL,2026-04-18 17:05:41.702,2026-04-18 19:47:41.702,False,162.0,2026-04-18
6F171,INDIGO,DEL,BLR,2026-04-18 17:03:41.703,2026-04-18 18:12:41.703,False,69.0,2026-04-18
AI011,AIR INDIA,CCU,BOM,2026-04-18 16:58:41.701,2026-04-18 21:01:41.701,False,243.0,2026-04-18
6F027,INDIGO,BLR,DEL,2026-04-18 16:52:41.701,2026-04-18 18:21:41.701,False,89.0,2026-04-18
UK082,VISTARA,DEL,BOM,2026-04-18 16:50:41.702,2026-04-18 21:21:41.702,False,271.0,2026-04-18
UK138,VISTARA,DEL,BLR,2026-04-18 16:47:41.703,2026-04-18 19:36:41.703,False,169.0,2026-04-18
UK198,VISTARA,DEL,BLR,2026-04-18 16:43:41.703,2026-04-18 18:18:41.703,False,95.0,2026-04-18
